x,y,ux,uy
0,0,-7.98187e-07,-9.13241e-07
1,0,-7.31478e-07,-1.85652e-06
2,0,4.16775e-07,-1.76071e-06
3,0,1.58134e-06,-1.80606e-06
4,0,2.56073e-06,-1.65484e-06
5,0,3.22281e-06,-1.56824e-06
6,0,3.39957e-06,-1.33909e-06
7,0,2.98661e-06,-1.15282e-06
8,0,1.97437e-06,-9.31206e-07
9,0,3.42665e-07,-7.22812e-07
10,0,-1.91373e-06,-5.00834e-07
11,0,-4.77973e-06,-2.96758e-07
12,0,-8.22713e-06,-9.45977e-08
13,0,-1.22332e-05,9.68558e-08
14,0,-1.67701e-05,2.81662e-07
15,0,-2.18097e-05,4.56219e-07
16,0,-2.73251e-05,6.24468e-07
17,0,-3.32945e-05,7.85942e-07
18,0,-3.96975e-05,9.42271e-07
19,0,-4.65179e-05,1.09421e-06
20,0,-5.37422e-05,1.24329e-06
21,0,-6.13613e-05,1.39027e-06
22,0,-6.93674e-05,1.53601e-06
23,0,-7.77563e-05,1.68122e-06
24,0,-8.65247e-05,1.82641e-06
25,0,-9.56713e-05,1.97187e-06
26,0,-0.000105195,2.11769e-06
27,0,-0.000115094,2.26384e-06
28,0,-0.000125368,2.41004e-06
29,0,-0.000136014,2.55588e-06
30,0,-0.000147029,2.70079e-06
31,0,-0.000158407,2.84407e-06
32,0,-0.000170139,2.98486e-06
33,0,-0.000182217,3.12222e-06
34,0,-0.000194625,3.25508e-06
35,0,-0.000207347,3.38232e-06
36,0,-0.000220363,3.50271e-06
37,0,-0.000233649,3.61497e-06
38,0,-0.000247178,3.71777e-06
39,0,-0.000260917,3.80975e-06
40,0,-0.00027483,3.88951e-06
41,0,-0.000288878,3.95563e-06
42,0,-0.000303017,4.00671e-06
43,0,-0.000317198,4.04134e-06
44,0,-0.000331368,4.05815e-06
45,0,-0.000345472,4.05581e-06
46,0,-0.000359449,4.03302e-06
47,0,-0.000373235,3.9886e-06
48,0,-0.000386762,3.92143e-06
49,0,-0.000399961,3.8305e-06
50,0,-0.000412758,3.71493e-06
51,0,-0.000425077,3.574e-06
52,0,-0.000436842,3.40714e-06
53,0,-0.000447972,3.21397e-06
54,0,-0.000458389,2.99431e-06
55,0,-0.000468013,2.7482e-06
56,0,-0.000476765,2.47593e-06
57,0,-0.000484566,2.17801e-06
58,0,-0.000491341,1.85523e-06
59,0,-0.000497018,1.50866e-06
60,0,-0.000501525,1.13962e-06
61,0,-0.000504799,7.4975e-07
62,0,-0.00050678,3.40936e-07
63,0,-0.000507414,-8.4635e-08
64,0,-0.000506655,-5.24509e-07
65,0,-0.000504464,-9.75972e-07
66,0,-0.000500811,-1.43606e-06
67,0,-0.000495676,-1.9016e-06
68,0,-0.000489047,-2.36919e-06
69,0,-0.000480924,-2.83528e-06
70,0,-0.000471318,-3.29617e-06
71,0,-0.000460249,-3.74807e-06
72,0,-0.000447751,-4.1871e-06
73,0,-0.000433869,-4.6094e-06
74,0,-0.000418659,-5.0111e-06
75,0,-0.000402189,-5.38843e-06
76,0,-0.000384538,-5.73774e-06
77,0,-0.000365796,-6.05554e-06
78,0,-0.000346062,-6.33859e-06
79,0,-0.000325447,-6.58389e-06
80,0,-0.000304066,-6.78878e-06
81,0,-0.000282047,-6.95096e-06
82,0,-0.000259519,-7.0685e-06
83,0,-0.00023662,-7.13993e-06
84,0,-0.00021349,-7.16422e-06
85,0,-0.000190272,-7.14082e-06
86,0,-0.00016711,-7.06969e-06
87,0,-0.000144146,-6.95127e-06
88,0,-0.000121522,-6.78649e-06
89,0,-9.93758e-05,-6.57678e-06
90,0,-7.78398e-05,-6.32402e-06
91,0,-5.70404e-05,-6.03055e-06
92,0,-3.70968e-05,-5.6991e-06
93,0,-1.81191e-05,-5.33277e-06
94,0,-2.07977e-07,-4.93498e-06
95,0,1.65465e-05,-4.50943e-06
96,0,3.20658e-05,-4.06001e-06
97,0,4.62828e-05,-3.59079e-06
98,0,5.91429e-05,-3.1059e-06
99,0,7.06037e-05,-2.60961e-06
100,0,8.06357e-05,-2.10599e-06
101,0,8.92211e-05,-1.5993e-06
102,0,9.63547e-05,-1.09336e-06
103,0,0.000102043,-5.92302e-07
104,0,0.000106303,-9.93984e-08
105,0,0.000109163,3.81282e-07
106,0,0.000110661,8.47278e-07
107,0,0.000110845,1.2944e-06
108,0,0.000109772,1.72137e-06
109,0,0.000107506,2.123e-06
110,0,0.000104122,2.50005e-06
111,0,9.96982e-05,2.84521e-06
112,0,9.4326e-05,3.16222e-06
113,0,8.81029e-05,3.43835e-06
114,0,8.11372e-05,3.68453e-06
115,0,7.35444e-05,3.87776e-06
116,0,6.54579e-05,4.03907e-06
117,0,5.70229e-05,4.1258e-06
118,0,4.84035e-05,4.18802e-06
119,0,3.97731e-05,4.1409e-06
120,0,3.13556e-05,4.07403e-06
121,0,2.33749e-05,3.84575e-06
122,0,1.60907e-05,3.64907e-06
123,0,9.75143e-06,3.1889e-06
124,0,4.74523e-06,2.81225e-06
125,0,1.23609e-06,2.13988e-06
126,0,-5.25058e-07,1.73502e-06
127,0,-6.54368e-07,9.26947e-07
0,1,-9.86908e-07,-2.40095e-06
1,1,-9.67201e-07,-5.73224e-06
2,1,1.04219e-06,-6.54918e-06
3,1,3.59773e-06,-6.51262e-06
4,1,5.72431e-06,-5.8289e-06
5,1,6.87577e-06,-4.94144e-06
6,1,6.64606e-06,-3.64611e-06
7,1,4.80453e-06,-2.29649e-06
8,1,1.23664e-06,-8.59981e-07
9,1,-4.10503e-06,5.7839e-07
10,1,-1.12261e-05,2.02599e-06
11,1,-2.00938e-05,3.41727e-06
12,1,-3.06496e-05,4.76245e-06
13,1,-4.28246e-05,6.04765e-06
14,1,-5.65439e-05,7.27549e-06
15,1,-7.17338e-05,8.44249e-06
16,1,-8.8323e-05,9.55808e-06
17,1,-0.000106248,1.06273e-05
18,1,-0.000125455,1.16579e-05
19,1,-0.000145896,1.2657e-05
20,1,-0.000167535,1.36324e-05
21,1,-0.000190343,1.45906e-05
22,1,-0.000214298,1.55371e-05
23,1,-0.000239387,1.64765e-05
24,1,-0.000265597,1.74121e-05
25,1,-0.000292923,1.83459e-05
26,1,-0.000321358,1.92786e-05
27,1,-0.000350897,2.02098e-05
28,1,-0.000381532,2.11376e-05
29,1,-0.000413253,2.20592e-05
30,1,-0.000446046,2.29706e-05
31,1,-0.00047989,2.38669e-05
32,1,-0.000514757,2.47424e-05
33,1,-0.000550615,2.55906e-05
34,1,-0.000587418,2.64041e-05
35,1,-0.000625114,2.71753e-05
36,1,-0.00066364,2.78957e-05
37,1,-0.000702922,2.85566e-05
38,1,-0.000742875,2.9149e-05
39,1,-0.000783403,2.96635e-05
40,1,-0.000824397,3.00906e-05
41,1,-0.000865737,3.04208e-05
42,1,-0.000907292,3.06444e-05
43,1,-0.000948917,3.07519e-05
44,1,-0.000990456,3.07341e-05
45,1,-0.00103174,3.0582e-05
46,1,-0.0010726,3.02871e-05
47,1,-0.00111284,2.98412e-05
48,1,-0.00115227,2.9237e-05
49,1,-0.00119068,2.84678e-05
50,1,-0.00122786,2.7528e-05
51,1,-0.00126358,2.64128e-05
52,1,-0.00129763,2.51186e-05
53,1,-0.00132978,2.36433e-05
54,1,-0.00135981,2.19858e-05
55,1,-0.00138747,2.01468e-05
56,1,-0.00141255,1.81285e-05
57,1,-0.00143483,1.5935e-05
58,1,-0.00145408,1.35718e-05
59,1,-0.00147012,1.10466e-05
60,1,-0.00148273,8.36874e-06
61,1,-0.00149174,5.54965e-06
62,1,-0.00149699,2.60255e-06
63,1,-0.00149833,-4.57425e-07
64,1,-0.00149562,-3.61331e-06
65,1,-0.00148877,-6.84642e-06
66,1,-0.00147769,-1.01364e-05
67,1,-0.00146234,-1.34615e-05
68,1,-0.00144268,-1.67984e-05
69,1,-0.00141872,-2.0123e-05
70,1,-0.0013905,-2.341e-05
71,1,-0.00135808,-2.66336e-05
72,1,-0.00132157,-2.97676e-05
73,1,-0.00128109,-3.27856e-05
74,1,-0.00123681,-3.56614e-05
75,1,-0.00118893,-3.83697e-05
76,1,-0.00113766,-4.08855e-05
77,1,-0.00108328,-4.31855e-05
78,1,-0.00102607,-4.52475e-05
79,1,-0.000966334,-4.70515e-05
80,1,-0.00090441,-4.85794e-05
81,1,-0.000840655,-4.98156e-05
82,1,-0.000775441,-5.07471e-05
83,1,-0.000709157,-5.13641e-05
84,1,-0.0006422,-5.16594e-05
85,1,-0.000574975,-5.16294e-05
86,1,-0.000507889,-5.12736e-05
87,1,-0.000441349,-5.05948e-05
88,1,-0.000375754,-4.95994e-05
89,1,-0.000311497,-4.82967e-05
90,1,-0.000248955,-4.66994e-05
91,1,-0.000188489,-4.4823e-05
92,1,-0.000130437,-4.26858e-05
93,1,-7.51163e-05,-4.03086e-05
94,1,-2.28157e-05,-3.77143e-05
95,1,2.62052e-05,-3.49276e-05
96,1,7.17179e-05,-3.19748e-05
97,1,0.000113527,-2.88831e-05
98,1,0.000151471,-2.56804e-05
99,1,0.000185425,-2.23953e-05
100,1,0.000215296,-1.90557e-05
101,1,0.000241028,-1.56897e-05
102,1,0.0002626,-1.23242e-05
103,1,0.000280022,-8.98588e-06
104,1,0.000293339,-5.69917e-06
105,1,0.000302624,-2.48876e-06
106,1,0.000307983,6.24052e-07
107,1,0.000309545,3.61639e-06
108,1,0.000307469,6.47049e-06
109,1,0.000301938,9.16352e-06
110,1,0.000293159,1.16819e-05
111,1,0.000281363,1.39999e-05
112,1,0.000266807,1.61075e-05
113,1,0.000249771,1.79696e-05
114,1,0.000230566,1.95846e-05
115,1,0.00020953,2.08964e-05
116,1,0.000187043,2.19122e-05
117,1,0.000163516,2.25415e-05
118,1,0.00013942,2.28271e-05
119,1,0.00011527,2.25963e-05
120,1,9.16655e-05,2.19491e-05
121,1,6.92247e-05,2.06317e-05
122,1,4.86843e-05,1.88987e-05
123,1,3.07957e-05,1.62192e-05
124,1,1.64148e-05,1.32292e-05
125,1,6.12149e-06,9.35606e-06
126,1,4.75234e-07,5.82096e-06
127,1,-7.77549e-07,1.88128e-06
0,2,-8.85647e-07,-3.80392e-06
1,2,-8.36509e-07,-9.71177e-06
2,2,1.13998e-06,-1.20966e-05
3,2,3.75411e-06,-1.18395e-05
4,2,5.63574e-06,-1.0206e-05
5,2,5.7858e-06,-7.64754e-06
6,2,3.8035e-06,-4.45937e-06
7,2,-6.17305e-07,-9.23214e-07
8,2,-7.72224e-06,2.78552e-06
9,2,-1.7613e-05,6.54972e-06
10,2,-3.02741e-05,1.02831e-05
11,2,-4.56728e-05,1.39241e-05
12,2,-6.37433e-05,1.74375e-05
13,2,-8.43896e-05,2.0806e-05
14,2,-0.000107503,2.4023e-05
15,2,-0.000132979,2.70938e-05
16,2,-0.000160718,3.00294e-05
17,2,-0.000190625,3.28461e-05
18,2,-0.000222618,3.55616e-05
19,2,-0.000256629,3.81947e-05
20,2,-0.0002926,4.07632e-05
21,2,-0.000330486,4.32835e-05
22,2,-0.000370251,4.57694e-05
23,2,-0.00041187,4.8232e-05
24,2,-0.000455321,5.06791e-05
25,2,-0.000500588,5.31155e-05
26,2,-0.000547657,5.55424e-05
27,2,-0.000596512,5.7958e-05
28,2,-0.000647133,6.03571e-05
29,2,-0.000699497,6.27319e-05
30,2,-0.000753573,6.50716e-05
31,2,-0.000809318,6.73631e-05
32,2,-0.000866682,6.9591e-05
33,2,-0.000925599,7.17377e-05
34,2,-0.00098599,7.37842e-05
35,2,-0.00104776,7.57098e-05
36,2,-0.0011108,7.74924e-05
37,2,-0.00117499,7.9109e-05
38,2,-0.00124017,8.05357e-05
39,2,-0.00130619,8.17481e-05
40,2,-0.00137285,8.27214e-05
41,2,-0.00143997,8.34305e-05
42,2,-0.00150733,8.38507e-05
43,2,-0.00157467,8.39574e-05
44,2,-0.00164176,8.37268e-05
45,2,-0.00170832,8.31358e-05
46,2,-0.00177406,8.21628e-05
47,2,-0.00183867,8.07873e-05
48,2,-0.00190185,7.8991e-05
49,2,-0.00196326,7.67575e-05
50,2,-0.00202256,7.40728e-05
51,2,-0.00207941,7.09258e-05
52,2,-0.00213345,6.73084e-05
53,2,-0.00218433,6.32159e-05
54,2,-0.00223169,5.86475e-05
55,2,-0.00227517,5.3606e-05
56,2,-0.00231443,4.80987e-05
57,2,-0.00234912,4.21372e-05
58,2,-0.00237892,3.57378e-05
59,2,-0.00240351,2.89215e-05
60,2,-0.00242259,2.1714e-05
61,2,-0.0024359,1.41462e-05
62,2,-0.00244318,6.25349e-06
63,2,-0.00244422,-1.92382e-06
64,2,-0.00243884,-1.03409e-05
65,2,-0.00242688,-1.89484e-05
66,2,-0.00240823,-2.76932e-05
67,2,-0.00238283,-3.65183e-05
68,2,-0.00235065,-4.53634e-05
69,2,-0.00231171,-5.41657e-05
70,2,-0.00226607,-6.28598e-05
71,2,-0.00221386,-7.13793e-05
72,2,-0.00215523,-7.96566e-05
73,2,-0.0020904,-8.76241e-05
74,2,-0.00201963,-9.52147e-05
75,2,-0.00194324,-0.000102363
76,2,-0.00186158,-0.000109006
77,2,-0.00177506,-0.000115084
78,2,-0.00168411,-0.00012054
79,2,-0.00158923,-0.000125322
80,2,-0.00149093,-0.000129386
81,2,-0.00138976,-0.000132691
82,2,-0.0012863,-0.000135204
83,2,-0.00118114,-0.0001369
84,2,-0.0010749,-0.00013776
85,2,-0.000968197,-0.000137774
86,2,-0.000861663,-0.000136943
87,2,-0.000755923,-0.000135271
88,2,-0.000651595,-0.000132776
89,2,-0.000549283,-0.00012948
90,2,-0.000449571,-0.000125416
91,2,-0.00035302,-0.000120623
92,2,-0.000260159,-0.000115146
93,2,-0.000171482,-0.00010904
94,2,-8.74424e-05,-0.000102361
95,2,-8.4515e-06,-9.51733e-05
96,2,6.51273e-05,-8.75437e-05
97,2,0.00013298,-7.95422e-05
98,2,0.000194844,-7.12405e-05
99,2,0.00025051,-6.27117e-05
100,2,0.000299821,-5.40287e-05
101,2,0.000342676,-4.5264e-05
102,2,0.000379025,-3.64881e-05
103,2,0.000408871,-2.77701e-05
104,2,0.000432267,-1.91756e-05
105,2,0.000449316,-1.07679e-05
106,2,0.000460167,-2.60638e-06
107,2,0.000465013,5.25142e-06
108,2,0.000464092,1.27525e-05
109,2,0.000457681,1.98433e-05
110,2,0.0004461,2.64754e-05
111,2,0.000429707,3.25947e-05
112,2,0.0004089,3.81536e-05
113,2,0.000384119,4.30896e-05
114,2,0.00035585,4.73516e-05
115,2,0.000324627,5.0856e-05
116,2,0.000291037,5.35438e-05
117,2,0.000255726,5.52946e-05
118,2,0.000219421,5.60463e-05
119,2,0.000182915,5.56136e-05
120,2,0.00014707,5.39582e-05
121,2,0.000112847,5.08174e-05
122,2,8.13399e-05,4.62624e-05
123,2,5.35905e-05,3.98898e-05
124,2,3.06437e-05,3.22119e-05
125,2,1.36007e-05,2.28102e-05
126,2,3.43171e-06,1.34275e-05
127,2,-2.13257e-07,4.18983e-06
0,3,-8.04616e-07,-5.47748e-06
1,3,-6.89552e-07,-1.36822e-05
2,3,7.90523e-07,-1.69911e-05
3,3,2.16427e-06,-1.63461e-05
4,3,2.33792e-06,-1.32591e-05
5,3,3.18825e-07,-8.37821e-06
6,3,-4.51961e-06,-2.51751e-06
7,3,-1.26247e-05,4.03827e-06
8,3,-2.42235e-05,1.09204e-05
9,3,-3.94405e-05,1.79313e-05
10,3,-5.83048e-05,2.48851e-05
11,3,-8.0791e-05,3.17035e-05
12,3,-0.000106815,3.83007e-05
13,3,-0.000136271,4.46466e-05
14,3,-0.000169038,5.07244e-05
15,3,-0.000204992,5.65448e-05
16,3,-0.00024401,6.21217e-05
17,3,-0.000285978,6.74835e-05
18,3,-0.000330797,7.26599e-05
19,3,-0.000378379,7.7684e-05
20,3,-0.000428651,8.25857e-05
21,3,-0.000481553,8.73937e-05
22,3,-0.000537037,9.21318e-05
23,3,-0.000595064,9.68188e-05
24,3,-0.000655602,0.000101468
25,3,-0.000718621,0.000106086
26,3,-0.000784095,0.000110675
27,3,-0.000851994,0.000115229
28,3,-0.000922282,0.000119739
29,3,-0.000994915,0.000124188
30,3,-0.00106984,0.000128556
31,3,-0.00114699,0.000132816
32,3,-0.00122629,0.00013694
33,3,-0.00130762,0.000140894
34,3,-0.00139088,0.000144641
35,3,-0.00147592,0.000148142
36,3,-0.00156259,0.000151356
37,3,-0.00165069,0.000154238
38,3,-0.00174003,0.000156745
39,3,-0.00183036,0.00015883
40,3,-0.00192143,0.000160447
41,3,-0.00201297,0.00016155
42,3,-0.00210466,0.000162091
43,3,-0.00219618,0.000162027
44,3,-0.00228718,0.000161314
45,3,-0.00237729,0.000159909
46,3,-0.0024661,0.000157773
47,3,-0.00255323,0.000154871
48,3,-0.00263823,0.000151168
49,3,-0.00272066,0.000146637
50,3,-0.00280008,0.000141254
51,3,-0.00287602,0.000135
52,3,-0.00294802,0.000127863
53,3,-0.0030156,0.000119837
54,3,-0.0030783,0.000110922
55,3,-0.00313566,0.000101128
56,3,-0.00318722,9.04701e-05
57,3,-0.00323254,7.89731e-05
58,3,-0.00327121,6.66698e-05
59,3,-0.00330282,5.36021e-05
60,3,-0.00332701,3.98203e-05
61,3,-0.00334342,2.53838e-05
62,3,-0.00335175,1.03605e-05
63,3,-0.00335174,-5.17309e-06
64,3,-0.00334317,-2.11323e-05
65,3,-0.00332584,-3.74246e-05
66,3,-0.00329965,-5.39507e-05
67,3,-0.00326452,-7.06046e-05
68,3,-0.00322042,-8.72746e-05
69,3,-0.00316741,-0.000103844
70,3,-0.00310559,-0.000120194
71,3,-0.00303513,-0.000136202
72,3,-0.00295624,-0.000151743
73,3,-0.00286923,-0.000166695
74,3,-0.00277444,-0.000180936
75,3,-0.00267228,-0.000194345
76,3,-0.00256323,-0.000206809
77,3,-0.00244782,-0.000218218
78,3,-0.00232661,-0.00022847
79,3,-0.00220024,-0.000237472
80,3,-0.00206938,-0.00024514
81,3,-0.00193474,-0.000251403
82,3,-0.00179706,-0.0002562
83,3,-0.00165712,-0.000259484
84,3,-0.00151569,-0.000261223
85,3,-0.0013736,-0.000261398
86,3,-0.00123163,-0.000260007
87,3,-0.00109061,-0.000257061
88,3,-0.000951322,-0.000252587
89,3,-0.000814561,-0.000246628
90,3,-0.00068108,-0.000239241
91,3,-0.00055161,-0.000230495
92,3,-0.000426841,-0.000220475
93,3,-0.000307421,-0.000209274
94,3,-0.000193949,-0.000196999
95,3,-8.69693e-05,-0.000183763
96,3,1.3031e-05,-0.000169688
97,3,0.000105628,-0.000154901
98,3,0.000190463,-0.000139534
99,3,0.000267242,-0.000123721
100,3,0.000335744,-0.000107596
101,3,0.000395812,-9.12932e-05
102,3,0.00044736,-7.49434e-05
103,3,0.00049037,-5.86751e-05
104,3,0.000524891,-4.26123e-05
105,3,0.000551035,-2.68739e-05
106,3,0.000568979,-1.15735e-05
107,3,0.000578959,3.17984e-06
108,3,0.000581271,1.72827e-05
109,3,0.000576266,3.06339e-05
110,3,0.000564353,4.31359e-05
111,3,0.000545995,5.46889e-05
112,3,0.000521709,6.51944e-05
113,3,0.000492072,7.45428e-05
114,3,0.000457717,8.26227e-05
115,3,0.000419345,8.9299e-05
116,3,0.000377722,9.44403e-05
117,3,0.000333692,9.78632e-05
118,3,0.000288178,9.9407e-05
119,3,0.000242195,9.88317e-05
120,3,0.000196843,9.59881e-05
121,3,0.000153308,9.05371e-05
122,3,0.000112852,8.24577e-05
123,3,7.67879e-05,7.14036e-05
124,3,4.64385e-05,5.78467e-05
125,3,2.30041e-05,4.14054e-05
126,3,7.486e-06,2.45467e-05
127,3,4.94115e-07,7.76793e-06
0,4,-9.52094e-07,-7.02201e-06
1,4,-1.3761e-06,-1.72258e-05
2,4,-9.12977e-07,-2.07775e-05
3,4,-1.26882e-06,-1.91307e-05
4,4,-3.56297e-06,-1.39495e-05
5,4,-8.72408e-06,-6.14336e-06
6,4,-1.74432e-05,3.17176e-06
7,4,-3.01873e-05,1.35289e-05
8,4,-4.71762e-05,2.43822e-05
9,4,-6.85622e-05,3.54598e-05
10,4,-9.43949e-05,4.6478e-05
11,4,-0.000124639,5.73013e-05
12,4,-0.000159202,6.78024e-05
13,4,-0.000197975,7.79371e-05
14,4,-0.000240827,8.76728e-05
15,4,-0.00028762,9.70206e-05
16,4,-0.000338217,0.000106001
17,4,-0.000392494,0.000114654
18,4,-0.000450335,0.000123021
19,4,-0.000511641,0.000131151
20,4,-0.000576326,0.000139088
21,4,-0.00064432,0.000146873
22,4,-0.000715561,0.00015454
23,4,-0.000789999,0.000162116
24,4,-0.00086759,0.000169619
25,4,-0.000948291,0.000177059
26,4,-0.00103206,0.000184434
27,4,-0.00111885,0.000191735
28,4,-0.0012086,0.000198944
29,4,-0.00130126,0.000206033
30,4,-0.00139673,0.000212968
31,4,-0.00149493,0.000219707
32,4,-0.00159573,0.000226202
33,4,-0.001699,0.000232397
34,4,-0.00180458,0.000238236
35,4,-0.00191227,0.000243653
36,4,-0.00202185,0.000248584
37,4,-0.0021331,0.000252957
38,4,-0.00224573,0.000256702
39,4,-0.00235943,0.000259746
40,4,-0.0024739,0.000262016
41,4,-0.00258875,0.000263439
42,4,-0.0027036,0.000263942
43,4,-0.00281804,0.000263455
44,4,-0.00293162,0.000261911
45,4,-0.00304389,0.000259245
46,4,-0.00315433,0.000255398
47,4,-0.00326246,0.000250313
48,4,-0.00336773,0.000243944
49,4,-0.00346962,0.000236248
50,4,-0.00356755,0.00022719
51,4,-0.00366097,0.000216746
52,4,-0.00374931,0.000204901
53,4,-0.00383201,0.000191648
54,4,-0.0039085,0.000176995
55,4,-0.00397824,0.000160958
56,4,-0.00404068,0.000143568
57,4,-0.0040953,0.000124868
58,4,-0.00414161,0.000104913
59,4,-0.00417914,8.37745e-05
60,4,-0.00420746,6.15345e-05
61,4,-0.00422618,3.82899e-05
62,4,-0.00423494,1.41504e-05
63,4,-0.00423345,-1.07611e-05
64,4,-0.00422146,-3.63097e-05
65,4,-0.00419878,-6.2349e-05
66,4,-0.00416527,-8.8722e-05
67,4,-0.00412087,-0.000115262
68,4,-0.00406559,-0.000141795
69,4,-0.00399949,-0.000168138
70,4,-0.00392272,-0.000194106
71,4,-0.00383548,-0.000219509
72,4,-0.00373807,-0.000244155
73,4,-0.00363084,-0.000267853
74,4,-0.00351422,-0.000290416
75,4,-0.00338871,-0.000311659
76,4,-0.00325488,-0.000331406
77,4,-0.00311336,-0.00034949
78,4,-0.00296484,-0.000365752
79,4,-0.00281007,-0.000380052
80,4,-0.00264984,-0.000392259
81,4,-0.00248501,-0.000402264
82,4,-0.00231644,-0.000409973
83,4,-0.00214505,-0.000415314
84,4,-0.00197178,-0.000418236
85,4,-0.00179758,-0.00041871
86,4,-0.00162342,-0.000416731
87,4,-0.00145024,-0.000412314
88,4,-0.001279,-0.0004055
89,4,-0.00111063,-0.000396353
90,4,-0.000946042,-0.000384957
91,4,-0.000786108,-0.00037142
92,4,-0.00063166,-0.000355866
93,4,-0.000483482,-0.000338442
94,4,-0.0003423,-0.000319306
95,4,-0.000208782,-0.000298635
96,4,-8.35273e-05,-0.000276616
97,4,3.29364e-05,-0.000253444
98,4,0.000140156,-0.000229322
99,4,0.000237758,-0.000204459
100,4,0.000325447,-0.000179064
101,4,0.00040301,-0.000153347
102,4,0.000470317,-0.000127514
103,4,0.000527318,-0.000101768
104,4,0.000574044,-7.63057e-05
105,4,0.000610604,-5.13178e-05
106,4,0.000637186,-2.69867e-05
107,4,0.000654053,-3.4884e-06
108,4,0.000661539,1.90084e-05
109,4,0.000660051,4.03391e-05
110,4,0.000650068,6.03441e-05
111,4,0.000632133,7.88611e-05
112,4,0.000606862,9.57288e-05
113,4,0.000574942,0.000110772
114,4,0.000537131,0.000123814
115,4,0.000494259,0.000134644
116,4,0.000447244,0.000143056
117,4,0.000397086,0.00014878
118,4,0.000344866,0.000151577
119,4,0.00029176,0.0001511
120,4,0.000239052,0.00014712
121,4,0.000188102,0.00013921
122,4,0.000140309,0.000127317
123,4,9.71644e-05,0.000110992
124,4,6.02188e-05,9.07927e-05
125,4,3.09014e-05,6.64031e-05
126,4,1.05769e-05,4.05244e-05
127,4,8.90322e-07,1.36059e-05
0,5,-1.09368e-06,-8.14354e-06
1,5,-2.41465e-06,-1.97032e-05
2,5,-3.65326e-06,-2.29029e-05
3,5,-6.49704e-06,-1.9357e-05
4,5,-1.21344e-05,-1.12979e-05
5,5,-2.14529e-05,1.21356e-07
6,5,-3.5049e-05,1.36197e-05
7,5,-5.33702e-05,2.85222e-05
8,5,-7.6686e-05,4.40993e-05
9,5,-0.000105141,5.99938e-05
10,5,-0.000138753,7.58277e-05
11,5,-0.000177489,9.14055e-05
12,5,-0.000221263,0.000106557
13,5,-0.000269956,0.000121217
14,5,-0.000323425,0.000135339
15,5,-0.000381526,0.000148932
16,5,-0.000444117,0.000162024
17,5,-0.000511063,0.000174665
18,5,-0.000582239,0.00018691
19,5,-0.000657539,0.000198822
20,5,-0.000736867,0.000210459
21,5,-0.000820142,0.000221875
22,5,-0.000907294,0.000233114
23,5,-0.000998261,0.000244211
24,5,-0.00109299,0.000255186
25,5,-0.00119141,0.00026605
26,5,-0.00129348,0.000276797
27,5,-0.00139912,0.000287411
28,5,-0.00150826,0.000297862
29,5,-0.0016208,0.000308109
30,5,-0.00173664,0.000318098
31,5,-0.00185564,0.000327769
32,5,-0.00197766,0.000337049
33,5,-0.0021025,0.000345859
34,5,-0.00222997,0.000354112
35,5,-0.00235981,0.000361717
36,5,-0.00249176,0.000368577
37,5,-0.00262551,0.000374591
38,5,-0.00276073,0.000379657
39,5,-0.00289704,0.000383671
40,5,-0.00303404,0.000386527
41,5,-0.00317128,0.000388122
42,5,-0.00330831,0.000388354
43,5,-0.00344461,0.000387124
44,5,-0.00357966,0.000384338
45,5,-0.0037129,0.000379907
46,5,-0.00384375,0.000373747
47,5,-0.00397161,0.000365785
48,5,-0.00409585,0.000355955
49,5,-0.00421585,0.000344203
50,5,-0.00433096,0.000330484
51,5,-0.00444052,0.00031477
52,5,-0.00454389,0.000297044
53,5,-0.00464041,0.000277304
54,5,-0.00472944,0.000255566
55,5,-0.00481035,0.000231861
56,5,-0.00488254,0.000206238
57,5,-0.00494543,0.000178764
58,5,-0.00499845,0.000149527
59,5,-0.00504109,0.000118629
60,5,-0.00507287,8.61947e-05
61,5,-0.00509337,5.23661e-05
62,5,-0.00510221,1.73032e-05
63,5,-0.00509906,-1.88166e-05
64,5,-0.00508366,-5.57989e-05
65,5,-0.00505582,-9.34341e-05
66,5,-0.00501541,-0.000131498
67,5,-0.00496238,-0.000169755
68,5,-0.00489675,-0.000207958
69,5,-0.00481861,-0.000245851
70,5,-0.00472815,-0.000283171
71,5,-0.00462563,-0.000319652
72,5,-0.00451137,-0.000355026
73,5,-0.0043858,-0.000389028
74,5,-0.00424942,-0.000421393
75,5,-0.00410279,-0.000451866
76,5,-0.00394657,-0.000480201
77,5,-0.00378148,-0.000506166
78,5,-0.00360829,-0.000529541
79,5,-0.00342786,-0.000550127
80,5,-0.00324108,-0.000567747
81,5,-0.00304891,-0.000582244
82,5,-0.00285233,-0.00059349
83,5,-0.00265239,-0.000601383
84,5,-0.00245014,-0.000605849
85,5,-0.00224664,-0.000606847
86,5,-0.00204299,-0.000604366
87,5,-0.00184028,-0.000598428
88,5,-0.00163957,-0.000589085
89,5,-0.00144194,-0.000576422
90,5,-0.00124841,-0.000560556
91,5,-0.00105999,-0.000541631
92,5,-0.00087763,-0.000519821
93,5,-0.000702238,-0.000495323
94,5,-0.000534657,-0.00046836
95,5,-0.000375665,-0.000439173
96,5,-0.000225967,-0.000408023
97,5,-8.61909e-05,-0.000375183
98,5,4.31205e-05,-0.000340938
99,5,0.00016151,-0.000305578
100,5,0.000268609,-0.0002694
